customer_id,age,country_risk,monthly_txn_count,monthly_txn_volume,unusual_txn_flag,product_risk_score,pep_flag,adverse_media_flag,high_risk_jurisdiction,risk_score,risk_class
3646,52,Medium,20,1692.55,0,1,0,0,0,0.0,Low
3647,55,Low,17,299.31,0,1,0,0,0,0.08947280647857492,Low
3648,48,Low,22,1020.92,0,1,0,0,0,0.0,Low
3649,41,Low,14,2418.21,0,1,0,0,0,0.0,Low
3650,66,Low,18,4735.38,0,1,0,0,0,0.0,Low
3651,49,Low,28,736.49,0,1,0,0,0,0.0,Low
3652,72,Low,20,1709.22,0,1,0,0,0,0.2216949633522387,Medium
3653,75,Low,19,1031.14,0,3,0,0,0,0.03908164412401301,Low
3654,20,Low,23,380.91,0,1,0,0,0,0.0,Low
3655,27,Low,18,691.32,0,1,0,0,0,0.040560144903322916,Low
3656,42,Low,19,562.18,0,1,0,0,0,0.07716130237772868,Low
3657,78,Low,22,1666.32,0,2,0,0,0,0.04865334830685849,Low
3658,46,Low,16,2355.9,0,1,0,0,0,0.034267797963185846,Low
3659,36,Low,23,615.33,0,1,0,0,0,0.0,Low
3660,60,Low,19,199.72,0,2,0,0,0,0.0,Low
3661,83,Low,20,932.36,0,1,0,0,0,0.10900594154612943,Low
3662,78,Medium,16,402.94,0,1,0,0,0,0.0,Low
3663,60,Low,22,330.39,0,3,0,0,0,0.05479546121252356,Low
3664,42,Low,19,481.72,0,1,0,0,0,0.15116561455067803,Low
3665,37,High,11,452.52,0,1,0,0,1,0.24539382326667383,Medium
3666,65,Low,21,1100.07,0,1,0,0,0,0.0,Low
3667,41,Low,34,1278.18,0,1,0,0,0,0.0,Low
3668,28,Low,27,1012.79,0,1,0,0,0,0.0,Low
3669,72,Low,17,401.37,0,1,0,0,0,0.0,Low
3670,45,Low,19,411.0,0,1,0,0,0,0.0,Low
3671,80,High,18,782.3,0,1,0,0,1,0.2843724040728539,Medium
3672,76,Low,22,641.46,0,3,0,0,0,0.07294195277948747,Low
3673,22,Medium,22,841.42,0,2,1,0,0,0.3117361750022312,Medium
3674,68,Low,19,1074.91,0,1,0,0,0,0.0,Low
3675,38,Low,20,775.48,0,1,0,0,0,0.25921710474968523,Medium
3676,29,Low,20,1211.22,0,1,0,0,0,0.0,Low
3677,67,Medium,22,956.77,0,1,0,0,0,0.0,Low
3678,21,High,18,1249.98,0,3,0,0,1,0.3214969112625105,Medium
3679,59,Low,22,312.74,0,3,0,0,0,0.0,Low
3680,55,Medium,17,170.96,0,1,0,0,0,0.0,Low
3681,42,Low,14,390.27,0,1,0,0,0,0.0,Low
3682,31,Low,22,1591.6,0,3,0,0,0,0.0,Low
3683,49,Low,26,961.45,0,2,0,0,0,0.21516876352636397,Medium
3684,28,Low,19,517.76,0,1,0,0,0,0.08447268979640125,Low
3685,78,Low,18,459.09,0,1,0,0,0,0.18273553943351067,Low
3686,35,Low,27,1301.83,0,1,0,0,0,0.0,Low
3687,44,Low,25,977.79,0,3,0,0,0,0.0,Low
3688,72,Low,16,269.5,0,1,0,1,0,0.12272100283070346,Low
3689,71,Low,18,267.1,0,2,0,0,0,0.07706319925433534,Low
3690,38,High,18,1222.48,0,1,0,1,1,0.7530269993002596,High
3691,61,Low,11,502.74,0,3,0,0,0,0.0,Low
3692,22,Low,24,210.16,0,1,0,0,0,0.0,Low
3693,58,Low,23,206.58,0,1,0,0,0,0.14611790643072156,Low
3694,76,Low,14,1100.91,0,1,0,0,0,0.1664814527900122,Low
3695,71,Medium,24,523.63,0,1,1,0,0,0.37671058663073737,Medium
3696,39,Low,18,1369.5,0,1,0,0,0,0.21431597462277654,Medium
3697,82,Medium,19,860.61,0,1,0,0,0,0.0,Low
3698,81,Low,18,595.98,0,1,0,0,0,0.0,Low
3699,21,Low,16,823.34,0,1,0,0,0,0.003099632731176581,Low
3700,82,Low,14,2568.18,0,1,0,0,0,0.0,Low
3701,32,Low,28,369.86,0,1,0,0,0,0.13760904926507547,Low
3702,39,Low,28,1759.82,0,1,0,0,0,0.0,Low
3703,64,Low,18,1232.59,0,1,0,0,0,0.20168507768580946,Medium
3704,63,Low,23,543.99,0,1,0,0,0,0.0,Low
3705,31,Low,28,1231.96,0,1,0,1,0,0.40996520580078377,Medium
3706,67,High,23,935.08,0,1,0,0,1,0.27636214168202305,Medium
3707,37,Low,15,764.85,0,1,0,0,0,0.0,Low
3708,67,Low,20,637.64,0,1,0,0,0,0.02117604392302058,Low
3709,50,Low,16,1533.34,0,1,0,0,0,0.10216258907757655,Low
3710,76,Low,19,843.33,0,1,0,0,0,0.0,Low
3711,60,Low,14,394.51,0,1,0,0,0,0.23776106901145797,Medium
3712,29,Medium,22,802.48,0,2,0,0,0,0.20528930826787686,Medium
3713,57,High,14,218.81,0,1,0,0,1,0.3734863096497007,Medium
3714,37,Low,22,505.02,0,1,0,1,0,0.24777069668893073,Medium
3715,55,Low,27,1204.8,0,1,0,0,0,0.0023345751621272216,Low
3716,20,Low,10,353.19,0,2,0,0,0,0.09834791201848135,Low
3717,45,Low,11,3174.82,0,1,0,0,0,0.12769831170628826,Low
3718,73,Low,19,97.6,0,2,0,0,0,0.0,Low
3719,30,Low,15,627.14,0,2,0,0,0,0.2515446416556548,Medium
3720,83,Low,18,1287.12,0,2,0,0,0,0.1780639883156637,Low
3721,54,Low,19,228.23,0,2,0,0,0,0.0,Low
3722,66,Low,29,1302.89,0,1,0,0,0,0.21781392328510218,Medium
3723,83,Low,20,1243.16,0,1,0,0,0,0.286642815143814,Medium
3724,53,Low,16,662.59,0,3,0,0,0,0.0,Low
3725,71,Low,28,405.37,0,3,0,0,0,0.10310295734563604,Low
3726,43,Medium,24,835.89,0,1,0,0,0,0.1378342972720612,Low
3727,57,Low,14,1207.1,0,1,0,0,0,0.05473458631006962,Low
3728,60,Medium,21,432.48,0,2,0,0,0,0.17555339118974675,Low
3729,39,Low,22,758.91,0,1,0,0,0,0.029925152482648636,Low
3730,37,Low,13,239.06,0,1,0,0,0,0.07420814808267817,Low
3731,25,Low,28,1428.8,0,1,0,0,0,0.0,Low
3732,46,Low,21,2302.83,0,1,0,0,0,0.0,Low
3733,57,Medium,19,577.17,0,1,0,0,0,0.18980670760288287,Low
3734,47,Low,18,475.01,0,2,0,0,0,0.0,Low
3735,72,Low,20,1629.62,0,1,0,0,0,0.0,Low
3736,33,Low,20,1610.34,0,3,0,0,0,0.0,Low
3737,63,High,18,1327.6,0,3,0,0,1,0.30038849282233077,Medium
3738,79,Low,17,301.31,0,2,1,0,0,0.3507557369616429,Medium
3739,24,High,21,43.16,0,3,0,0,1,0.3791888628424861,Medium
3740,62,Medium,15,734.2,0,1,0,1,0,0.0,Low
3741,76,Low,25,1102.58,0,1,0,0,0,0.0,Low
3742,73,Medium,28,579.69,0,2,0,0,0,0.20900706375798067,Medium
3743,65,High,16,1588.82,0,1,0,0,1,0.5604545542337526,Medium
3744,44,Low,18,491.9,0,1,0,0,0,0.004799176604482065,Low
3745,70,Low,17,176.51,0,1,0,0,0,0.05040826139871754,Low
3746,52,Low,17,577.98,0,1,0,0,0,0.0,Low
3747,68,Low,27,1036.18,0,2,0,0,0,0.20784431130312056,Medium
3748,54,Low,22,348.46,0,1,0,0,0,0.0,Low
3749,74,Low,14,964.15,0,2,0,0,0,0.0,Low
3750,25,Low,17,731.21,0,1,0,0,0,0.0,Low
3751,37,Low,20,2270.42,0,1,0,0,0,0.0,Low
3752,70,Low,13,1461.47,0,1,0,0,0,0.0,Low
3753,29,Medium,31,3374.22,0,2,0,0,0,0.24705309330462727,Medium
3754,66,Low,17,284.32,0,1,0,0,0,0.40102646499960387,Medium
3755,34,Low,14,1807.61,0,3,0,0,0,0.1602996026804376,Low
3756,81,Low,22,118.94,0,2,0,0,0,0.0,Low
3757,59,Low,21,1544.08,0,1,0,0,0,0.0,Low
3758,46,High,24,167.27,0,3,0,0,1,0.23354843109253318,Medium
3759,36,Low,12,1289.9,0,1,0,0,0,0.0,Low
3760,28,Low,16,972.84,0,1,0,0,0,0.0,Low
3761,67,Medium,15,1050.02,0,1,0,0,0,0.09343297597268738,Low
3762,75,Medium,20,100.04,0,1,0,0,0,0.0,Low
3763,51,Low,23,1228.68,0,1,0,0,0,0.13121851385954078,Low
3764,37,Medium,25,175.35,0,1,0,0,0,0.08929361431595571,Low
3765,67,Low,25,2275.08,0,2,0,0,0,0.19660814546306668,Low
3766,27,Low,15,468.58,0,1,0,0,0,0.0,Low
3767,49,Low,20,614.13,0,1,0,0,0,0.1430148029709522,Low
3768,69,Low,15,1790.67,0,1,1,0,0,0.18694869494326077,Low
3769,32,Medium,20,856.17,0,1,0,0,0,0.0,Low
3770,20,Low,26,866.67,0,1,0,0,0,0.0,Low
3771,54,Low,19,1139.66,0,1,0,0,0,0.05313471550460948,Low
3772,57,Medium,19,369.15,0,2,0,0,0,0.19875126225614173,Low
3773,57,Low,22,463.35,0,1,0,0,0,0.1755545985254479,Low
3774,73,High,20,886.45,0,1,0,1,1,0.6539255086731278,High
3775,40,High,26,2381.16,0,1,0,0,1,0.37892187599811644,Medium
3776,28,Low,22,1368.37,0,1,0,0,0,0.0,Low
3777,81,Low,17,1429.72,0,2,0,0,0,0.22913837939304912,Medium
3778,25,Low,20,1900.23,0,3,0,0,0,0.0,Low
3779,73,Low,15,1592.97,0,2,0,0,0,0.06992260760975268,Low
3780,77,Low,18,1324.18,0,1,1,0,0,0.4687058062298931,Medium
3781,27,Low,18,725.09,0,1,0,0,0,0.0,Low
3782,56,High,23,343.36,0,1,1,0,1,0.8390061843532599,High
3783,45,Low,20,386.79,0,1,0,0,0,0.33258883577296317,Medium
3784,66,Low,27,1698.64,0,1,0,0,0,0.0,Low
3785,53,Low,22,1206.75,0,1,0,0,0,0.0,Low
3786,30,Low,20,37.38,0,1,0,1,0,0.23315439864220325,Medium
3787,53,Medium,26,839.93,0,1,0,0,0,0.07354495995696875,Low
3788,43,Low,30,80.88,0,1,0,1,0,0.3999624088817548,Medium
3789,21,Low,24,722.2,0,2,0,0,0,0.18870401051417787,Low
3790,81,Low,17,1621.03,0,1,0,0,0,0.049413327950345226,Low
3791,55,Low,14,1205.0,0,1,0,0,0,0.0,Low
3792,39,Low,26,622.31,0,1,1,0,0,0.08257295956867314,Low
3793,19,Low,15,935.29,0,1,0,0,0,0.14545490400670852,Low
3794,48,Low,15,470.46,0,1,0,0,0,0.0,Low
3795,28,High,27,261.08,0,1,0,0,1,0.5564707319210687,Medium
3796,63,Medium,22,442.5,0,1,0,0,0,0.12371524651926966,Low
3797,79,Low,9,1513.2,0,1,1,0,0,0.2722316770961365,Medium
3798,81,Medium,19,1835.69,0,1,0,0,0,0.0,Low
3799,27,Low,28,1568.71,0,2,0,0,0,0.0,Low
3800,57,Low,19,1449.03,0,1,0,0,0,0.030391361438864364,Low
3801,41,Low,21,318.28,0,1,0,0,0,0.0,Low
3802,61,Low,23,667.64,0,1,0,0,0,0.1392886892249771,Low
3803,77,Low,22,721.43,0,1,0,0,0,0.10523456815793643,Low
3804,79,Low,26,553.71,0,1,0,0,0,0.02806384315489623,Low
3805,34,Low,30,346.45,0,1,0,0,0,0.028610464511441593,Low
3806,82,Medium,20,970.24,0,2,0,0,0,0.21331729351564688,Medium
3807,74,Low,18,943.58,0,1,0,0,0,0.0,Low
3808,72,Low,24,651.33,0,1,0,0,0,0.0,Low
3809,70,Medium,23,2125.15,0,1,0,0,0,0.009369342400496476,Low
3810,73,Low,17,576.79,0,1,0,0,0,0.0,Low
3811,26,Low,27,758.96,0,3,0,0,0,0.0,Low
3812,39,Medium,25,224.11,0,1,0,0,0,0.0,Low
3813,30,Low,16,1335.89,0,1,0,1,0,0.14289258299997865,Low
3814,65,Low,19,1792.73,0,3,0,0,0,0.0,Low
3815,35,Low,12,194.91,0,2,0,0,0,0.0,Low
3816,57,Medium,13,1143.28,0,1,0,0,0,0.19412949115511066,Low
3817,34,Low,21,622.76,0,1,0,1,0,0.26557130876765433,Medium
3818,32,Medium,20,1389.99,0,2,0,1,0,0.18357714837765055,Low
3819,32,Low,21,990.09,0,2,0,0,0,0.0,Low
3820,80,Low,25,991.46,0,1,0,0,0,0.0,Low
3821,56,Medium,24,941.37,0,1,0,0,0,0.0,Low
3822,30,Low,15,2483.85,0,1,0,0,0,0.009951104646150422,Low
3823,49,Low,16,263.39,0,1,0,0,0,0.0,Low
3824,26,Low,7,82.74,0,1,0,0,0,0.0,Low
3825,57,Medium,12,1347.76,0,1,0,0,0,0.25072665755630885,Medium
3826,37,Low,17,320.43,0,1,0,0,0,0.16442258695857326,Low
3827,80,Low,23,1413.09,0,1,0,0,0,0.0,Low
3828,61,Low,18,1305.92,0,1,0,0,0,0.08771131707444786,Low
3829,55,Medium,31,434.28,0,1,0,0,0,0.19447236005691373,Low
3830,77,Low,24,3867.46,0,2,0,0,0,0.052155010415611755,Low
3831,65,Low,18,2022.6,0,2,0,0,0,0.0,Low
3832,35,Low,23,777.87,0,3,0,0,0,0.0,Low
3833,33,Low,24,956.6,0,1,0,0,0,0.0,Low
3834,72,Low,17,1727.8,0,1,0,0,0,0.0,Low
3835,56,Low,21,283.68,0,2,0,0,0,0.0,Low
3836,76,Low,27,1147.93,0,2,0,1,0,0.15196396968897669,Low
3837,79,Medium,19,765.85,0,2,0,0,0,0.0,Low
3838,30,Medium,19,2068.09,0,1,0,0,0,0.0,Low
3839,23,Low,14,146.4,0,1,0,0,0,0.0,Low
3840,77,Medium,24,1005.61,0,2,0,0,0,0.0,Low
3841,31,Low,18,282.12,0,2,0,0,0,0.1235312423963185,Low
3842,71,Medium,23,1160.29,0,2,0,0,0,0.25483439791826407,Medium
3843,21,Low,21,859.32,0,1,1,0,0,0.31564921285039443,Medium
3844,56,Low,24,931.06,0,1,0,0,0,0.0,Low
3845,42,Medium,14,1469.1,0,1,0,0,0,0.14849580169290524,Low
3846,49,Medium,20,1241.07,0,2,0,0,0,0.31065653500800183,Medium
3847,76,Low,21,477.65,0,2,0,0,0,0.18202573538537,Low
3848,80,Low,20,103.37,0,1,0,0,0,0.20183284880960214,Medium
3849,55,Low,20,166.35,0,1,0,0,0,0.0,Low
3850,70,Low,17,495.45,0,1,0,0,0,0.0,Low
3851,84,Low,15,945.45,0,1,0,0,0,0.18105083801207608,Low
3852,45,Low,28,800.77,0,1,0,0,0,0.0,Low
3853,20,Medium,26,968.22,0,2,0,0,0,0.0,Low
3854,39,Low,20,1769.56,0,2,0,0,0,0.028358125620120477,Low
3855,55,Low,18,517.95,0,1,0,0,0,0.08070942219095369,Low
3856,79,Low,29,1403.03,0,1,0,0,0,0.0,Low
3857,74,Low,18,919.25,0,1,0,0,0,0.0015453587760274534,Low
3858,23,Low,19,1887.82,0,1,0,0,0,0.024781508391775866,Low
3859,49,Low,19,995.21,0,3,0,0,0,0.0,Low
3860,27,Medium,20,2314.22,0,2,0,0,0,0.0,Low
3861,20,Medium,15,1318.77,0,1,0,0,0,0.0,Low
3862,76,Low,16,1637.37,0,1,1,0,0,0.21880601459711205,Medium
3863,66,Low,28,500.08,0,1,0,0,0,0.1339392263486894,Low
3864,76,Low,15,1861.67,0,1,0,0,0,0.04584095299797816,Low
3865,48,Medium,18,2340.37,0,1,0,0,0,0.0,Low
3866,79,Medium,19,1215.69,0,1,0,0,0,0.0,Low
3867,69,Low,21,674.08,0,2,0,0,0,0.1564643522031166,Low
3868,58,Low,12,1671.49,0,1,1,0,0,0.24483366488422348,Medium
3869,48,Medium,16,1392.55,0,3,0,0,0,0.10876327127794427,Low
3870,39,Low,18,2797.18,0,1,0,0,0,0.17776588358205123,Low
3871,21,Low,23,1186.35,0,2,0,0,0,0.07385446347507059,Low
3872,30,Medium,25,772.23,0,2,0,0,0,0.0,Low
3873,62,Low,26,909.37,0,1,0,0,0,0.0,Low
3874,59,Low,19,421.29,0,1,0,0,0,0.0,Low
3875,66,Low,14,658.53,0,2,0,0,0,0.0,Low
3876,37,Low,17,134.8,0,1,0,0,0,0.16371556315170463,Low
3877,71,Low,15,749.03,0,1,0,1,0,0.256776110261729,Medium
3878,53,Low,17,1696.15,0,3,0,1,0,0.0,Low
3879,18,Low,18,2984.22,0,1,0,0,0,0.0,Low
3880,32,Low,16,629.67,0,1,0,0,0,0.0,Low
3881,34,Medium,34,1280.26,0,1,0,0,0,0.13900990830722654,Low
3882,41,Low,20,772.06,0,1,0,0,0,0.0,Low
3883,75,Low,25,620.03,0,1,0,0,0,0.04753303217450288,Low
3884,40,Low,19,334.27,0,1,0,0,0,0.045863695862815815,Low
3885,63,Low,19,2194.24,0,2,0,0,0,0.0,Low
3886,25,Low,15,192.62,0,1,0,0,0,0.0,Low
3887,76,Low,22,1130.16,0,1,0,0,0,0.3040794093619614,Medium
3888,76,Medium,18,243.64,0,1,0,0,0,0.05877711070077511,Low
3889,30,Low,21,532.4,0,2,0,0,0,0.0075540034275659584,Low
3890,56,Medium,22,2117.53,0,1,0,0,0,0.1814892064263638,Low
3891,45,High,25,323.85,0,3,1,0,1,0.963613561276034,High
3892,78,Low,16,1054.48,0,1,0,0,0,0.22516383978393897,Medium
3893,33,Low,27,1866.13,0,1,0,0,0,0.0,Low
3894,19,High,19,1104.6,0,1,1,0,1,0.7048924507644828,High
3895,34,High,23,1142.34,0,1,0,0,1,0.358433086559745,Medium
3896,47,Low,21,1093.26,0,1,0,1,0,0.4842935064271326,Medium
3897,30,Low,28,1613.32,0,2,0,0,0,0.10684627826514342,Low
3898,30,Low,24,1830.67,0,2,0,0,0,0.0,Low
3899,60,High,18,1006.8,0,1,0,0,1,0.12378743895924826,Low
3900,38,Low,20,889.96,0,1,0,0,0,0.2432451685986055,Medium
3901,72,Low,17,230.66,0,2,0,0,0,0.0,Low
3902,57,Medium,28,431.16,0,1,0,0,0,0.0,Low
3903,32,Low,13,1076.69,0,1,0,0,0,0.0,Low
3904,69,Low,21,146.18,0,1,0,0,0,0.0,Low
3905,70,Low,26,395.13,0,1,0,0,0,0.005890004870247317,Low
3906,69,Medium,21,638.47,0,1,0,0,0,0.1210151707492333,Low
3907,47,Low,26,290.49,0,1,0,0,0,0.0,Low
3908,50,Low,28,405.71,0,1,0,0,0,0.15711579180173044,Low
3909,74,Low,23,1139.2,0,2,0,1,0,0.3031707085326355,Medium
3910,69,Low,23,762.37,0,1,0,0,0,0.13541055398084792,Low
3911,26,Low,18,1360.14,0,1,0,0,0,0.027472403514987358,Low
3912,71,Low,14,613.12,0,1,0,0,0,0.0,Low
3913,18,Low,18,753.71,0,3,0,0,0,0.0,Low
3914,61,Medium,18,989.75,0,1,0,0,0,0.14779738456138256,Low
3915,26,Medium,12,426.14,0,1,0,0,0,0.03839947825399479,Low
3916,49,Low,25,1188.35,0,1,0,0,0,0.0,Low
3917,32,Low,24,338.12,0,1,0,0,0,0.0,Low
3918,29,Low,21,468.76,0,1,0,0,0,0.19020254221409824,Low
3919,74,Medium,18,542.77,0,1,0,0,0,0.0,Low
3920,25,Low,23,494.92,0,1,0,0,0,0.28240428562047093,Medium
3921,44,Low,23,867.06,0,3,0,0,0,0.0,Low
3922,79,Low,13,496.17,0,1,0,0,0,0.046929376669495766,Low
3923,29,Low,21,710.31,0,2,0,0,0,0.0,Low
3924,82,Low,24,1752.8,0,1,0,0,0,0.0,Low
3925,59,Low,15,1856.68,0,1,0,0,0,0.0,Low
3926,79,Low,17,9.85,0,3,0,0,0,0.09364242736163385,Low
3927,28,Low,23,1138.31,0,2,0,0,0,0.04080669824556379,Low
3928,60,Low,16,110.61,0,1,0,1,0,0.11778672736690128,Low
3929,34,Low,21,1194.27,0,1,0,0,0,0.0,Low
3930,49,Low,27,1564.31,0,3,0,0,0,0.0,Low
3931,57,Low,23,565.61,0,1,0,0,0,0.0,Low
3932,40,Low,10,1890.55,0,1,0,0,0,0.0,Low
3933,73,Low,23,438.17,0,1,1,0,0,0.4786139116904059,Medium
3934,23,Low,21,1691.86,0,1,0,0,0,0.0,Low
3935,67,Low,24,1536.32,0,1,0,0,0,0.0,Low
3936,54,Low,24,216.42,0,2,0,0,0,0.03147493398887998,Low
3937,81,Low,17,605.75,0,1,0,0,0,0.2050066028862972,Medium
3938,71,Medium,15,179.11,0,3,0,0,0,0.20194514362195107,Medium
3939,66,Low,15,297.75,0,1,0,0,0,0.3586737529771487,Medium
3940,28,Low,23,1932.2,0,1,0,0,0,0.0,Low
3941,66,Low,19,1189.62,0,1,0,0,0,0.0245764011532931,Low
3942,38,Low,27,491.48,0,3,0,0,0,0.0,Low
3943,83,Low,19,118.52,0,1,0,0,0,0.0,Low
3944,80,Low,15,169.13,0,1,0,0,0,0.0,Low
3945,45,Low,19,718.93,0,3,0,0,0,0.13651038161401507,Low
3946,34,Low,20,1999.43,0,3,0,0,0,0.07900430074340015,Low
3947,23,Low,21,1416.42,0,1,0,0,0,0.0778702759476429,Low
3948,36,Medium,17,740.96,0,3,0,0,0,0.0671187799136624,Low
3949,73,Medium,23,742.39,0,2,0,0,0,0.0,Low
3950,45,Low,20,1000.56,0,1,0,0,0,0.0,Low
3951,83,Low,19,1769.59,0,1,0,0,0,0.0,Low
3952,55,Low,26,358.52,0,1,0,1,0,0.3244500340707238,Medium
3953,54,Low,34,987.41,0,1,0,0,0,0.0197579878499362,Low
3954,66,Low,21,283.22,0,2,0,0,0,0.1356281659441274,Low
3955,60,Low,20,931.77,0,1,0,0,0,0.2933811419414467,Medium
3956,53,Low,15,733.48,0,2,0,0,0,0.0,Low
3957,75,Low,26,186.99,0,2,0,0,0,0.0,Low
3958,30,Low,22,1000.97,0,1,0,0,0,0.0,Low
3959,69,Low,16,544.7,0,3,0,1,0,0.07568779841466106,Low
3960,75,Medium,23,603.61,0,2,0,0,0,0.06601793782214663,Low
3961,49,Low,25,394.04,0,1,0,0,0,0.42832827162551007,Medium
3962,77,Low,13,914.79,0,2,0,0,0,0.0,Low
3963,75,Low,19,868.88,0,3,0,0,0,0.09032789504642205,Low
3964,73,Low,25,1368.14,0,1,0,0,0,0.0,Low
3965,45,Low,11,1082.54,0,3,0,0,0,0.0,Low
3966,18,Low,23,397.97,0,1,0,0,0,0.0,Low
3967,59,Low,22,1419.03,0,1,0,0,0,0.04093726113868191,Low
3968,65,Low,16,1662.71,0,2,0,0,0,0.05987374499584935,Low
3969,57,Low,22,447.08,0,2,0,0,0,0.26661757379435014,Medium
3970,80,Low,18,639.15,0,2,0,1,0,0.24178566955775904,Medium
3971,21,Low,18,533.58,0,1,0,0,0,0.0020424611847039646,Low
3972,55,Low,12,841.85,0,1,0,0,0,0.12493758940994615,Low
3973,44,Low,18,415.13,0,1,0,0,0,0.03722378677557241,Low
3974,26,Low,19,1349.58,0,1,0,1,0,0.19643816074927772,Low
3975,33,High,19,338.35,0,1,0,0,1,0.3729483854996201,Medium
3976,73,Low,27,594.41,0,2,0,0,0,0.09540596623075917,Low
3977,48,Low,20,1055.65,0,1,0,0,0,0.07924649701893081,Low
3978,31,Low,20,841.72,0,1,0,0,0,0.0,Low
3979,42,Medium,17,873.85,0,1,0,0,0,0.2162108288899671,Medium
3980,51,Medium,14,304.58,0,1,0,0,0,0.1263473789654015,Low
3981,84,Low,24,738.89,0,1,0,0,0,0.14435877560852042,Low
3982,41,Low,20,1613.03,0,1,0,1,0,0.06300215936905798,Low
3983,43,Low,20,1301.1,0,1,0,0,0,0.0,Low
3984,37,Low,18,648.09,0,1,0,0,0,0.22748453180914807,Medium
3985,81,Low,20,830.53,0,1,0,1,0,0.3559740401267677,Medium
3986,27,Low,23,953.12,0,1,0,0,0,0.0,Low
3987,84,Low,19,1906.75,0,1,0,0,0,0.05028780198995751,Low
3988,41,Low,20,566.63,0,1,0,0,0,0.14368401870347475,Low
3989,22,Medium,26,1287.0,0,3,0,0,0,0.0,Low
3990,84,Low,27,840.26,0,1,0,0,0,0.1516025994212739,Low
3991,75,Low,32,1610.19,0,2,0,1,0,0.20770961854828093,Medium
3992,44,Low,16,1722.78,0,2,0,0,0,0.2258456225158187,Medium
3993,32,Medium,22,880.86,0,1,0,0,0,0.0,Low
3994,52,Medium,27,494.27,0,1,0,0,0,0.0,Low
3995,70,Low,18,1577.68,0,3,0,0,0,0.07926944918388977,Low
3996,61,Low,19,816.87,0,1,0,0,0,0.0,Low
3997,43,Medium,24,250.69,0,1,0,0,0,0.0,Low
3998,64,Low,23,191.74,0,1,0,0,0,0.0,Low
3999,51,Low,18,819.86,0,1,0,0,0,0.0,Low
4000,67,Medium,18,43.98,0,2,0,0,0,0.2015425055260785,Medium
4001,29,Low,13,541.61,0,3,0,0,0,0.02209085274308944,Low
4002,21,Low,17,1653.7,0,1,0,0,0,0.0,Low
4003,65,Medium,21,1862.77,0,1,0,0,0,0.0,Low
4004,72,Low,19,1654.42,0,1,0,0,0,0.03110745671636648,Low
4005,18,Low,27,832.49,0,3,0,0,0,0.0,Low
4006,83,Low,14,395.12,0,1,0,0,0,0.3584040158413931,Medium
4007,47,Low,20,1772.88,0,2,0,0,0,0.003360731381586439,Low
4008,20,Low,21,928.5,0,1,0,0,0,0.06804485717253826,Low
4009,38,Low,23,242.03,0,2,0,0,0,0.0,Low
4010,66,Low,26,868.36,0,1,0,0,0,0.0,Low
4011,79,Low,29,1589.42,0,3,0,0,0,0.06940195998501053,Low
4012,55,Low,20,94.43,0,1,0,0,0,0.0,Low
4013,32,Low,16,717.65,0,2,0,0,0,0.08899730234231787,Low
4014,69,High,22,2015.02,0,1,0,0,1,0.4194458424853329,Medium
4015,63,Low,21,828.97,0,1,0,0,0,0.0,Low
4016,42,Low,27,306.88,0,1,0,0,0,0.123591101241282,Low
4017,38,Low,20,1470.39,0,1,0,0,0,0.07322302946048986,Low
4018,22,Low,18,1206.29,0,1,0,0,0,0.035713004067248956,Low
4019,64,Low,20,928.71,0,1,0,0,0,0.0,Low
4020,35,Low,29,317.29,0,1,0,0,0,0.36978706829411406,Medium
4021,38,Low,19,1022.75,0,1,0,0,0,0.0,Low
4022,40,Low,17,1287.44,0,1,0,0,0,0.0,Low
4023,81,Low,28,240.45,0,1,0,0,0,0.07760169474568114,Low
4024,84,Low,25,993.63,0,1,0,0,0,0.0,Low
4025,57,Low,17,666.12,0,1,0,0,0,0.0,Low
4026,27,Low,20,157.1,0,1,0,0,0,0.0,Low
4027,69,Low,15,692.0,0,1,0,0,0,0.0,Low
4028,78,Low,23,579.66,0,2,0,0,0,0.0,Low
4029,81,Low,15,749.64,0,1,0,0,0,0.01657972007980413,Low
4030,22,Low,18,521.92,0,1,0,0,0,0.05333178268498789,Low
4031,70,Low,11,189.82,0,1,0,0,0,0.0,Low
4032,72,Low,17,1941.61,0,3,0,0,0,0.0,Low
4033,54,High,30,3607.85,0,1,0,0,1,0.47029850660938444,Medium
4034,73,Medium,24,596.51,0,2,0,0,0,0.0,Low
4035,76,Low,18,818.71,0,1,0,0,0,0.06096178839679018,Low
4036,76,Low,22,3553.69,0,1,0,0,0,0.046260402637074836,Low
4037,19,Low,23,311.84,0,1,0,0,0,0.0,Low
4038,82,Low,18,495.61,0,1,0,0,0,0.0,Low
4039,77,Low,17,1114.08,0,1,0,0,0,0.0,Low
4040,68,Low,14,963.35,0,1,1,0,0,0.22018662097683508,Medium
4041,47,Low,20,1597.9,0,3,0,0,0,0.0,Low
4042,28,Medium,29,1229.11,0,1,0,0,0,0.0,Low
4043,56,Low,23,2122.96,0,1,0,1,0,0.019352231227966338,Low
4044,80,Medium,21,1044.91,0,2,0,0,0,0.19709624383153343,Low
4045,81,Medium,21,248.17,0,2,0,0,0,0.11461086189451539,Low
4046,78,Low,15,601.62,0,1,0,0,0,0.3663512141530852,Medium
4047,71,Low,23,1470.74,0,2,0,0,0,0.03538203211557198,Low
4048,75,Low,14,697.27,0,1,0,1,0,0.30805829698680337,Medium
